source;intermediate;destination;with_ixp;percentage;total_paths;provider;avg_path_length;avg_latency;destination_countries;ids
6830: Liberty Global;(3320: Deutsche Telekom), (6453: Tata Communications);14061: DigitalOcean;0;0.84;238;DigitalOcean;7.5;('DE', 20.0),('NL', 49.5);('NL', 1),('DE', 1);[55737, 88677]
6830: Liberty Global;(13194: UAB "Bite Lietuva");14061: DigitalOcean;0;0.84;238;DigitalOcean;5.0;('NL', 139.0);('NL', 2);[555744, 555899]
6830: Liberty Global; ;14061: DigitalOcean;0;0.42;238;DigitalOcean;4.0;('NL', 54.0);('NL', 1);[4501]
6830: Liberty Global;(3320: Deutsche Telekom), (1299: Telia Carrier);14061: DigitalOcean;0;0.42;238;DigitalOcean;8.0;('GB', 43.5);('GB', 1);[4548]
6830: Liberty Global;(12355: HeLi NET Telekommunikation);14061: DigitalOcean;0;0.42;238;DigitalOcean;9.0;('DE', 28.5);('DE', 1);[55669]
6830: Liberty Global;(12741: Netia), (3356: Level 3 AS 3356);14061: DigitalOcean;0;0.42;238;DigitalOcean;7.0;('GB', 83.0);('GB', 1);[352681]
6830: Liberty Global;(12741: Netia), (3356: Level 3 AS 3356), (1299: Telia Carrier);14061: DigitalOcean;0;0.42;238;DigitalOcean;10.0;('NL', 55.5);('NL', 1);[352861]
6830: Liberty Global;(5617: Orange Polska S.A.), (1299: Telia Carrier);14061: DigitalOcean;0;0.42;238;DigitalOcean;10.0;('GB', 70.0);('GB', 1);[399599]
6830: Liberty Global;(60068: CDN77), (1299: Telia Carrier);14061: DigitalOcean;0;0.42;238;DigitalOcean;8.0;('GB', 49.0);('GB', 1);[636873]
6830: Liberty Global;(8764: Telia Lietuva, AB);14061: DigitalOcean;1;2.521;238;DigitalOcean;5.0;('NL', 43.25),('DE', 48.25),('GB', 55.75);('DE', 2),('GB', 2),('NL', 2);[33685, 33730, 483582, 483629, 483664, 483712]
6830: Liberty Global;(13194: UAB "Bite Lietuva");14061: DigitalOcean;1;0.84;238;DigitalOcean;6.0;('DE', 256.5),('GB', 274.5);('DE', 1),('GB', 1);[555616, 555802]
6830: Liberty Global;(8881: 1&1 Versatel Deutschland GmbH);14061: DigitalOcean;1;0.42;238;DigitalOcean;5.0;('GB', 23.0);('GB', 1);[4574]
6830: Liberty Global; ;15169: Google LLC;0;95.122;205;Google;10.31;('DE', 30.177),('NL', 40.313),('BE', 47.667),('GB', 52.625),('CH', 58.386);('DE', 65),('CH', 42),('NL', 34),('BE', 30),('GB', 24);[4144, 4156, 4191, 4235, 4236, 4237, 4263, 4282, 4308, 4317, 4321, 4328, 4341, 43304, 43340, 43345, 43346, 55446, 55475, 55479, 88453, 88458, 88489, 88492, 88504, 88531, 88541, 88556, 88588, 88595, 88597, 88608, 88616, 88617, 152153, 152157, 152163, 152173, 152185, 152189, 152192, 152193, 152205, 152223, 152241, 152268, 152300, 152308, 152309, 214114, 214156, 214269, 214274, 214281, 214305, 214309, 214320, 214340, 214358, 214360, 214363, 278363, 278371, 278383, 278384, 278402, 278403, 278409, 278416, 278432, 278435, 278450, 278471, 278476, 278478, 278601, 278606, 343644, 343663, 343668, 343675, 343686, 343688, 343689, 343704, 343706, 343707, 343708, 343742, 343748, 343750, 343758, 343776, 343797, 343803, 343806, 343807, 343815, 390227, 390265, 390270, 390287, 390293, 390298, 390307, 390311, 390339, 390401, 390415, 390419, 390422, 390430, 390447, 458186, 458189, 458210, 458211, 458220, 458304, 458309, 458311, 458316, 458317, 458319, 458345, 458348, 458349, 458354, 458355, 458356, 458414, 458415, 458435, 458437, 458440, 458443, 458444, 458451, 458453, 458458, 458460, 458481, 458497, 458505, 458524, 526890, 526903, 526905, 526942, 526943, 526957, 526968, 526979, 526981, 527000, 527008, 527032, 527042, 527077, 527085, 527088, 527092, 527094, 527100, 632243, 632246, 632247, 632264, 632266, 632274, 632278, 632305, 632309, 632310, 632312, 632324, 632331, 632351, 632367, 632370, 632377, 632380, 632381, 632401, 632403, 632420, 632440, 632474, 632479, 632727, 632728, 632732, 632750, 632754, 632756]
6830: Liberty Global;(8764: Telia Lietuva, AB);15169: Google LLC;0;1.951;205;Google;10.0;('CH', 57.25),('DE', 78.75);('DE', 2),('CH', 2);[33568, 33627, 483530, 483555]
6830: Liberty Global;(12741: Netia);15169: Google LLC;0;1.463;205;Google;12.0;('DE', 55.5),('CH', 56.5),('GB', 64.0);('DE', 1),('GB', 1),('CH', 1);[352534, 352620, 352741]
6830: Liberty Global;(3320: Deutsche Telekom);15169: Google LLC;0;0.488;205;Google;10.0;('CH', 51.5);('CH', 1);[458485]
6830: Liberty Global;(198726: Thüga SmartService);15169: Google LLC;1;0.488;205;Google;6.0;('DE', 38.5);('DE', 1);[55451]
6830: Liberty Global;(60068: CDN77);15169: Google LLC;1;0.488;205;Google;11.0;('DE', 67.5);('DE', 1);[635583]
6830: Liberty Global; ;16509: Amazon.com;0;95.745;235;Amazon EC2;11.25;('DE', 38.041),('FR', 42.337),('GB', 47.909),('IT', 50.984),('IE', 63.402);('DE', 61),('IE', 50),('FR', 48),('GB', 34),('IT', 32);[8, 16, 30, 31, 33, 40, 43, 45, 48, 3856, 3859, 3863, 3877, 3884, 3893, 3929, 3934, 3949, 3976, 3998, 4003, 4008, 4039, 4051, 4052, 4054, 4104, 4107, 4129, 43157, 43158, 43177, 43266, 55201, 55206, 55211, 55216, 55334, 55348, 55364, 55365, 55380, 55405, 88115, 88119, 88130, 88140, 88256, 88257, 88278, 88283, 88290, 88405, 88411, 88421, 88431, 88433, 151973, 152014, 152023, 152097, 152101, 152115, 152127, 152147, 213864, 213887, 213921, 213934, 214041, 214055, 214060, 214091, 214096, 214097, 278166, 278173, 278181, 278204, 278214, 278221, 278244, 278246, 278267, 278272, 278275, 278280, 278281, 278315, 278320, 278332, 278333, 343361, 343376, 343381, 343386, 343394, 343426, 343427, 343431, 343432, 343433, 343434, 343445, 343471, 343474, 343482, 343493, 343499, 343502, 343509, 343514, 343528, 343533, 343559, 343561, 343565, 343572, 343610, 343614, 343618, 343624, 389973, 389982, 389984, 389990, 389997, 389999, 390029, 390037, 390058, 390062, 390091, 390110, 390133, 390134, 390137, 390138, 390143, 390154, 390161, 390203, 390207, 457930, 457937, 457938, 457944, 457984, 457998, 458007, 458008, 458012, 458018, 458066, 458077, 458079, 458090, 458091, 458110, 458115, 458116, 458124, 458131, 458133, 458154, 458174, 458175, 458179, 458180, 458181, 526601, 526602, 526603, 526608, 526637, 526651, 526675, 526682, 526718, 526719, 526720, 526729, 526737, 526746, 526748, 526759, 526761, 526765, 526766, 526786, 526809, 526811, 526815, 526834, 526851, 526858, 526860, 526867, 526874, 526880, 631921, 631923, 631951, 631955, 631959, 631967, 631983, 631993, 631994, 631995, 632012, 632013, 632019, 632032, 632039, 632060, 632086, 632132, 632135, 632149, 632162, 632165, 632168, 632209, 632216]
6830: Liberty Global;(3320: Deutsche Telekom);16509: Amazon.com;0;1.277;235;Amazon EC2;8.33;('DE', 28.0),('FR', 42.0),('IE', 138.5);('IE', 1),('FR', 1),('DE', 1);[3916, 390174, 632035]
6830: Liberty Global;(8764: Telia Lietuva, AB);16509: Amazon.com;0;0.851;235;Amazon EC2;11.0;('GB', 58.0);('GB', 2);[33493, 483432]
6830: Liberty Global;(3209: Vodafone Germany);16509: Amazon.com;0;0.851;235;Amazon EC2;13.0;('FR', 43.5),('IE', 646.0);('IE', 1),('FR', 1);[458046, 632016]
6830: Liberty Global;(60068: CDN77), (6762: Telecom Italia Sparkle);16509: Amazon.com;0;0.851;235;Amazon EC2;9.5;('DE', 39.0),('FR', 47.5);('DE', 1),('FR', 1);[635192, 635398]
6830: Liberty Global;(12741: Netia);16509: Amazon.com;0;0.426;235;Amazon EC2;10.0;('FR', 61.0);('FR', 1);[352379]
6830: Liberty Global;(3257: GTT Communications (AS3257));20473: Choopa, LLC;0;42.035;226;Vultr;7.72;('DE', 34.811),('NL', 38.783),('FR', 42.618);('DE', 45),('FR', 38),('NL', 12);[5220, 5227, 5228, 5239, 5265, 5277, 5278, 5300, 5304, 5310, 5334, 5337, 5351, 5365, 5380, 5381, 43640, 43645, 43661, 43791, 89331, 89335, 89362, 89368, 153356, 153359, 215069, 215075, 215084, 215085, 215096, 215101, 215106, 279099, 279120, 279122, 344619, 344623, 344649, 344654, 344671, 344677, 344678, 344695, 344700, 344707, 344712, 344720, 344762, 344765, 391175, 391187, 391201, 391208, 391212, 391219, 391236, 391243, 391244, 391245, 391246, 391248, 391435, 391451, 391463, 391465, 391490, 459166, 459177, 459184, 459232, 459234, 459240, 459365, 459377, 459392, 459393, 459394, 459430, 459435, 459437, 459438, 528101, 528115, 528135, 528140, 528155, 528157, 528201, 528202, 528205, 528209, 528210, 528236, 528247]
6830: Liberty Global;(1299: Telia Carrier);20473: Choopa, LLC;0;40.265;226;Vultr;10.08;('NL', 46.921),('GB', 49.548);('GB', 53),('NL', 38);[5402, 5418, 5419, 5420, 5429, 5450, 5556, 5558, 5592, 5595, 5596, 5597, 5598, 5604, 89381, 89389, 89392, 89405, 89408, 89420, 89422, 89511, 89522, 89525, 89543, 89551, 89560, 89562, 89563, 152995, 152996, 153008, 153079, 153083, 153093, 215021, 215022, 215044, 215250, 215262, 215296, 215299, 215300, 215308, 279195, 279200, 279212, 279231, 279283, 279285, 279291, 279305, 279322, 344816, 344817, 344818, 344819, 344826, 344832, 344846, 344882, 344899, 344901, 344903, 344904, 344906, 344909, 344925, 344927, 391335, 391345, 391360, 391373, 391382, 391383, 391413, 391524, 391543, 391584, 459476, 459481, 459489, 459490, 459491, 459492, 459496, 528434, 528438, 528440, 528446, 528476]
6830: Liberty Global;(3356: Level 3 AS 3356);20473: Choopa, LLC;0;14.602;226;Vultr;7.21;('DE', 29.194),('FR', 35.567);('DE', 18),('FR', 15);[89431, 215136, 215152, 215158, 215174, 215176, 278983, 279006, 279007, 279014, 279018, 279020, 279029, 279031, 279039, 459301, 459304, 459308, 459309, 459311, 459334, 459346, 459348, 528017, 528022, 528023, 528026, 528034, 528039, 528043, 528046, 528051, 528052]
6830: Liberty Global;(3320: Deutsche Telekom), (3257: GTT Communications (AS3257));20473: Choopa, LLC;0;0.442;226;Vultr;6.0;('NL', 26.5);('NL', 1);[391356]
6830: Liberty Global;(12897: ENTEGA Medianet), (3257: GTT Communications (AS3257));20473: Choopa, LLC;0;0.442;226;Vultr;7.0;('NL', 51.5);('NL', 1);[459183]
6830: Liberty Global;(8764: Telia Lietuva, AB), (1299: Telia Carrier), (3257: GTT Communications (AS3257));20473: Choopa, LLC;0;0.442;226;Vultr;8.0;('FR', 120.0);('FR', 1);[484054]
6830: Liberty Global;(8764: Telia Lietuva, AB), (1299: Telia Carrier);20473: Choopa, LLC;0;0.442;226;Vultr;8.0;('GB', 66.5);('GB', 1);[484192]
6830: Liberty Global;(3209: Vodafone Germany), (3356: Level 3 AS 3356);20473: Choopa, LLC;0;0.442;226;Vultr;7.0;('NL', 54.0);('NL', 1);[528114]
6830: Liberty Global;(12355: HeLi NET Telekommunikation), (2914: NTT Global IP Network);20473: Choopa, LLC;0;0.442;226;Vultr;12.0;('GB', 28.0);('GB', 1);[528444]
6830: Liberty Global;(8764: Telia Lietuva, AB);20473: Choopa, LLC;1;0.442;226;Vultr;4.0;('DE', 42.0);('DE', 1);[484135]
6830: Liberty Global;(1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;57.085;247;Oracle;9.11;('DE', 31.122),('CH', 42.13),('NL', 44.614),('GB', 49.855);('CH', 51),('GB', 39),('NL', 29),('DE', 22);[6119, 6127, 6132, 6151, 6168, 6413, 6420, 6423, 6425, 6426, 6427, 6439, 6440, 6441, 6464, 153797, 153799, 153831, 153844, 153850, 216056, 216057, 216066, 216078, 216083, 216096, 280152, 280170, 345607, 345636, 345640, 345650, 345654, 345683, 345705, 345724, 345734, 345745, 345748, 345756, 345766, 345771, 345816, 345817, 345847, 345848, 345854, 345869, 345876, 345877, 345888, 345893, 345894, 345904, 345908, 392223, 392230, 392233, 392238, 392246, 392252, 392262, 392274, 392276, 392282, 392294, 392314, 392338, 392340, 392341, 392345, 392363, 392372, 392384, 392409, 392423, 392448, 392481, 392489, 392494, 392495, 392496, 392502, 392507, 392524, 392527, 392535, 392537, 392541, 460398, 460409, 460424, 460425, 460426, 460428, 460456, 460501, 460509, 460519, 460527, 460548, 460555, 460584, 460596, 460600, 460602, 460605, 460606, 460609, 460610, 460613, 460634, 460635, 460636, 460639, 529062, 529066, 529068, 529069, 529072, 529076, 529099, 529101, 529116, 529308, 529309, 529318, 529326, 529331, 529334, 529347, 529349, 529353, 529359, 529385, 529391, 529399, 529400, 529404, 529414, 529431]
6830: Liberty Global;(3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;38.462;247;Oracle;7.48;('DE', 27.968),('NL', 37.978),('CH', 40.267),('GB', 56.468);('DE', 32),('GB', 25),('NL', 23),('CH', 15);[6333, 6342, 6345, 6390, 6391, 6398, 6526, 6543, 6547, 44165, 44169, 44190, 44208, 44234, 44237, 44245, 44254, 44255, 44258, 44264, 44277, 44287, 44293, 44314, 44316, 44352, 44358, 89814, 89828, 89833, 89854, 89859, 89863, 89864, 89865, 89866, 89869, 89899, 89912, 89959, 90204, 90220, 90221, 90228, 90303, 90305, 90336, 153492, 153493, 153534, 153697, 153897, 153902, 153918, 153922, 153928, 153940, 215918, 215926, 215947, 215948, 215952, 215984, 215986, 216006, 216016, 216023, 216292, 216294, 216300, 216304, 216308, 216313, 216315, 279564, 279566, 279583, 279593, 279722, 279923, 279941, 460313, 460318, 460321, 460324, 460326, 460350, 529142, 529148, 529152, 529154, 529181, 529183, 529189, 529210]
6830: Liberty Global;(8764: Telia Lietuva, AB), (1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;1.215;247;Oracle;7.67;('CH', 49.5),('NL', 51.5),('GB', 81.5);('GB', 1),('NL', 1),('CH', 1);[484636, 484670, 484727]
6830: Liberty Global; ;31898: Oracle Cloud Infrastructure;0;0.81;247;Oracle;6.0;('DE', 21.0),('NL', 30.0);('DE', 1),('NL', 1);[6114, 216034]
6830: Liberty Global;(3320: Deutsche Telekom), (1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;0.81;247;Oracle;7.5;('GB', 43.25);('GB', 2);[6537, 392479]
6830: Liberty Global;(12355: HeLi NET Telekommunikation), (286: GTT (former KPN International / KPN Eurornigs)), (3257: GTT Communications (AS3257));31898: Oracle Cloud Infrastructure;0;0.405;247;Oracle;10.0;('GB', 24.0);('GB', 1);[216341]
6830: Liberty Global;(3209: Vodafone Germany), (3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;0.405;247;Oracle;8.0;('CH', 147.0);('CH', 1);[460517]
6830: Liberty Global;(3320: Deutsche Telekom), (3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;0.405;247;Oracle;7.0;('GB', 58.0);('GB', 1);[460562]
6830: Liberty Global;(8764: Telia Lietuva, AB);31898: Oracle Cloud Infrastructure;0;0.405;247;Oracle;4.0;('DE', 43.0);('DE', 1);[484567]
6830: Liberty Global; ;36351: SoftLayer Technologies, Inc. (an IBM Company);0;96.842;285;IBM;8.63;('DE', 37.974),('GB', 47.768);('DE', 157),('GB', 119);[5770, 5774, 5784, 5785, 5791, 5801, 5817, 5838, 5939, 5940, 5941, 5971, 5983, 6000, 6008, 6009, 6031, 6038, 6059, 6063, 6071, 6086, 6090, 6197, 6214, 6243, 6246, 6250, 43907, 43916, 43925, 43930, 44000, 44024, 44028, 44032, 44037, 44046, 44090, 44104, 44108, 44114, 44121, 44123, 44131, 44152, 89623, 89626, 89636, 89637, 89638, 89642, 89649, 89658, 89676, 89677, 89770, 89776, 89970, 89972, 89974, 89976, 90031, 90044, 90051, 90071, 90073, 90076, 90082, 90084, 90086, 90106, 90111, 90399, 90406, 90411, 90419, 90437, 90438, 90442, 153130, 153747, 153777, 153884, 153981, 215316, 215317, 215319, 215321, 215329, 215331, 215344, 215354, 215360, 215451, 215453, 215468, 215484, 215512, 215513, 215517, 215531, 215533, 215549, 215580, 215641, 215672, 215674, 215714, 215732, 215738, 215743, 215749, 215755, 215766, 215772, 215781, 215803, 215819, 279449, 279474, 279528, 279531, 279617, 279619, 279623, 279631, 279664, 279756, 279781, 279784, 279794, 280309, 345278, 345284, 345285, 345294, 345304, 345329, 345333, 345334, 345361, 345367, 345368, 345371, 345374, 345375, 345386, 345407, 345412, 345415, 345417, 345421, 345422, 345429, 345434, 345456, 345477, 345479, 345482, 345506, 345507, 345511, 345527, 345530, 345539, 345540, 345542, 345551, 345554, 345561, 345582, 345583, 345604, 391818, 391822, 391827, 391836, 391849, 391865, 391868, 391871, 391971, 391973, 391979, 391980, 391982, 391983, 392005, 392024, 392028, 392035, 392056, 392074, 392084, 392102, 392127, 392156, 392175, 392181, 392185, 392186, 459863, 459883, 459909, 459916, 459926, 459960, 459969, 459975, 459986, 459990, 460011, 460012, 460015, 460038, 460051, 460095, 460096, 460098, 460106, 460119, 460134, 460136, 460157, 460177, 460179, 460181, 460183, 460205, 460211, 460213, 460217, 460232, 460256, 460262, 460272, 460276, 528631, 528651, 528669, 528686, 528708, 528713, 528715, 528717, 528719, 528722, 528750, 528753, 528758, 528765, 528769, 528779, 528783, 528787, 528795, 528799, 528829, 528846, 528868, 528907, 528913, 528919, 528944, 528945, 528947, 528949, 528950, 528956, 528974, 528992, 528994, 529013, 529022, 529023]
6830: Liberty Global;(8764: Telia Lietuva, AB), (1299: Telia Carrier);36351: SoftLayer Technologies, Inc. (an IBM Company);0;1.754;285;IBM;10.4;('GB', 51.25),('DE', 53.5);('DE', 3),('GB', 2);[484349, 484382, 484432, 484460, 484503]
6830: Liberty Global;(5617: Orange Polska S.A.), (1299: Telia Carrier);36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.351;285;IBM;12.0;('DE', 54.0);('DE', 1);[59410]
6830: Liberty Global;(3320: Deutsche Telekom), (3356: Level 3 AS 3356);36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.351;285;IBM;7.0;('DE', 21.5);('DE', 1);[391997]
6830: Liberty Global;(12355: HeLi NET Telekommunikation);36351: SoftLayer Technologies, Inc. (an IBM Company);1;0.702;285;IBM;11.0;('GB', 36.5);('GB', 2);[215495, 215687]
6830: Liberty Global;(1299: Telia Carrier);45102: Alibaba;0;69.444;108;Alibaba;11.29;('DE', 31.386),('GB', 53.346);('GB', 53),('DE', 22);[5466, 5491, 5508, 5522, 5528, 5625, 5633, 5650, 5651, 5667, 5680, 5681, 5690, 43833, 43852, 43853, 43870, 43872, 89691, 89692, 89723, 89724, 89725, 153243, 153247, 153249, 153318, 153328, 215385, 215393, 215403, 215416, 215433, 215439, 215444, 215445, 215593, 215599, 215602, 280058, 280062, 280069, 280070, 280072, 345206, 345239, 345269, 391768, 391777, 391780, 391782, 391791, 391810, 391817, 459629, 459639, 459643, 459645, 459648, 459671, 459676, 528348, 528352, 528369, 528383, 528384, 528385, 528386, 528400, 528401, 528403, 528578, 528579, 528583, 528619]
6830: Liberty Global;(6453: Tata Communications);45102: Alibaba;0;22.222;108;Alibaba;8.71;('DE', 46.957);('DE', 24);[279494, 345119, 345126, 345140, 345147, 345153, 345165, 345167, 345175, 345186, 391914, 391928, 391939, 459776, 459787, 459790, 459803, 459807, 459812, 459813, 459820, 459830, 459849, 459853]
6830: Liberty Global;(3320: Deutsche Telekom), (1299: Telia Carrier);45102: Alibaba;0;1.852;108;Alibaba;11.5;('GB', 47.0),('DE', 48.5);('DE', 1),('GB', 1);[5460, 391771]
6830: Liberty Global;(3320: Deutsche Telekom), (3356: Level 3 AS 3356);45102: Alibaba;0;0.926;108;Alibaba;7.0;('GB', 51.5);('GB', 1);[5621]
6830: Liberty Global;(8374: Polkomtel Sp. z o.o.);45102: Alibaba;0;0.926;108;Alibaba;3.0;('DE', 97.0);('DE', 1);[17692]
6830: Liberty Global;(8374: Polkomtel Sp. z o.o.), (174: Cogent Communications, Inc.), (1299: Telia Carrier);45102: Alibaba;0;0.926;108;Alibaba;9.0;('GB', 301.0);('GB', 1);[17885]
6830: Liberty Global;(3320: Deutsche Telekom), (6453: Tata Communications);45102: Alibaba;0;0.926;108;Alibaba;7.0;('DE', 25.0);('DE', 1);[391917]
6830: Liberty Global;(8764: Telia Lietuva, AB), (1299: Telia Carrier);45102: Alibaba;0;0.926;108;Alibaba;10.0;('GB', 57.5);('GB', 1);[484262]
6830: Liberty Global;(9145: EWETel), (1299: Telia Carrier);45102: Alibaba;0;0.926;108;Alibaba;12.0;('GB', 56.0);('GB', 1);[528365]
6830: Liberty Global;(8764: Telia Lietuva, AB);45102: Alibaba;1;0.926;108;Alibaba;6.0;('DE', 84.5);('DE', 1);[484297]
6830: Liberty Global;(6453: Tata Communications);63949: Linode AS63949;0;93.204;103;Linode;10.95;('DE', 32.93),('GB', 47.655);('DE', 51),('GB', 45);[5745, 5746, 5861, 5864, 5882, 5888, 5894, 5910, 5934, 89278, 89280, 89315, 89324, 89575, 89585, 89610, 89612, 153194, 153197, 153198, 153219, 153220, 153419, 153421, 215200, 215205, 215223, 215858, 215861, 215862, 215863, 215883, 215884, 215885, 279049, 279054, 279066, 279069, 279886, 344973, 344975, 344986, 344989, 344993, 344994, 345020, 345022, 345024, 345042, 345048, 345049, 345052, 345053, 345054, 345072, 345076, 345078, 345079, 345095, 345099, 345113, 391610, 391613, 391640, 391647, 391653, 391699, 391702, 391714, 459565, 459568, 459573, 459574, 459575, 459576, 459578, 459579, 459598, 459693, 459702, 459703, 459722, 459733, 459755, 528281, 528287, 528288, 528292, 528306, 528503, 528507, 528512, 528515, 528538, 528561, 528563]
6830: Liberty Global;(8374: Polkomtel Sp. z o.o.);63949: Linode AS63949;0;0.971;103;Linode;3.0;('DE', 120.0);('DE', 1);[17583]
6830: Liberty Global;(5617: Orange Polska S.A.), (1299: Telia Carrier);63949: Linode AS63949;0;0.971;103;Linode;10.0;('DE', 76.0);('DE', 1);[59032]
6830: Liberty Global;(3320: Deutsche Telekom), (3257: GTT Communications (AS3257));63949: Linode AS63949;0;0.971;103;Linode;7.0;('DE', 22.5);('DE', 1);[89323]
6830: Liberty Global;(9009: M247), (1299: Telia Carrier);63949: Linode AS63949;0;0.971;103;Linode;9.0;('DE', 39.0);('DE', 1);[459760]
6830: Liberty Global;(8764: Telia Lietuva, AB), (1299: Telia Carrier);63949: Linode AS63949;0;0.971;103;Linode;9.0;('GB', 58.0);('GB', 1);[484224]
6830: Liberty Global;(8764: Telia Lietuva, AB);63949: Linode AS63949;1;0.971;103;Linode;5.0;('DE', 42.5);('DE', 1);[484096]
6830: Liberty Global;(9145: EWETel);63949: Linode AS63949;1;0.971;103;Linode;8.0;('DE', 31.5);('DE', 1);[528522]
8220: Colt;(6805: Telefónica Germany GmbH & Co. OHG);8075: Microsoft;0;50.0;2;Microsoft;10.0;('GB', 55.5);('GB', 1);[4451]
8220: Colt;(6805: Telefónica Germany GmbH & Co. OHG);8075: Microsoft;1;50.0;2;Microsoft;8.0;('FR', 51.5);('FR', 1);[4817]
8220: Colt;(6805: Telefónica Germany GmbH & Co. OHG);15169: Google LLC;1;100.0;1;Google;9.0;('DE', 45.0);('DE', 1);[4320]
8220: Colt;(6805: Telefónica Germany GmbH & Co. OHG), (2914: NTT Global IP Network);36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;2;IBM;13.5;('DE', 54.25);('DE', 2);[5806, 5996]
8422: NetCologne; ;8075: Microsoft;0;100.0;24;Microsoft;8.67;('DE', 28.2),('FR', 28.333),('CH', 34.571),('IE', 41.0),('NL', 45.0),('NO', 72.5);('CH', 7),('DE', 5),('NO', 5),('NL', 4),('FR', 2),('IE', 1);[4992, 43613, 55777, 55793, 89133, 89145, 89173, 278850, 278964, 279150, 344199, 390961, 390969, 390988, 390989, 391039, 391060, 391110, 391271, 459133, 527751, 527833, 527848, 632791]
8422: NetCologne; ;14061: DigitalOcean;1;85.0;20;DigitalOcean;5.35;('NL', 25.071),('DE', 34.75),('GB', 43.333);('NL', 7),('GB', 6),('DE', 4);[4393, 4578, 4710, 43487, 55534, 55685, 152489, 278637, 278685, 343839, 343970, 390589, 390633, 390634, 527118, 527335, 632889]
8422: NetCologne; ;14061: DigitalOcean;0;15.0;20;DigitalOcean;3.33;('NL', 24.0),('DE', 32.0);('DE', 2),('NL', 1);[343886, 632617, 632681]
8422: NetCologne; ;15169: Google LLC;0;100.0;22;Google;10.09;('BE', 28.4),('CH', 31.125),('NL', 33.625),('GB', 36.0),('DE', 59.857);('BE', 5),('GB', 5),('NL', 4),('DE', 4),('CH', 4);[4154, 4295, 4304, 55427, 55468, 152206, 278365, 278427, 278436, 278481, 278619, 343627, 390240, 390256, 390343, 390372, 390438, 390452, 458417, 526912, 527038, 632427]
8422: NetCologne; ;16509: Amazon.com;0;100.0;13;Amazon EC2;10.54;('DE', 24.5),('IT', 28.167),('FR', 34.667),('IE', 41.0),('GB', 43.75);('DE', 4),('FR', 3),('IT', 3),('GB', 2),('IE', 1);[4066, 4077, 43230, 55202, 55208, 55378, 278337, 389979, 390052, 458000, 458071, 631990, 632030]
8422: NetCologne; ;20473: Choopa, LLC;1;76.0;25;Vultr;5.26;('DE', 19.333),('NL', 21.6),('GB', 47.75);('GB', 8),('DE', 6),('NL', 5);[5211, 5279, 5425, 5600, 152976, 153374, 215032, 215090, 279203, 279218, 344777, 391228, 391336, 391560, 391561, 459276, 459452, 459502, 528412]
8422: NetCologne;(3356: Level 3 AS 3356);20473: Choopa, LLC;0;16.0;25;Vultr;7.75;('FR', 32.75);('FR', 4);[5371, 152926, 278994, 391457]
8422: NetCologne; ;20473: Choopa, LLC;0;4.0;25;Vultr;4.0;('GB', 33.5);('GB', 1);[153058]
8422: NetCologne;(6805: Telefónica Germany GmbH & Co. OHG), (2914: NTT Global IP Network);20473: Choopa, LLC;0;4.0;25;Vultr;6.0;('FR', 61.0);('FR', 1);[344742]
8422: NetCologne;(3356: Level 3 AS 3356);31898: Oracle Cloud Infrastructure;0;60.0;20;Oracle;6.92;('NL', 18.0),('GB', 31.833),('CH', 46.25);('CH', 6),('GB', 3),('NL', 3);[6407, 6522, 44332, 279942, 280166, 345699, 345873, 392422, 392473, 529312, 529325, 529438]
8422: NetCologne; ;31898: Oracle Cloud Infrastructure;0;35.0;20;Oracle;4.86;('DE', 21.643);('DE', 7);[6144, 6146, 90244, 215901, 279716, 460291, 460347]
8422: NetCologne;(6830: Liberty Global), (1299: Telia Carrier);31898: Oracle Cloud Infrastructure;0;5.0;20;Oracle;7.0;('DE', 115.5);('DE', 1);[6193]
8422: NetCologne; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;76.923;13;IBM;8.4;('DE', 29.1),('GB', 40.7);('DE', 5),('GB', 5);[5772, 5829, 5835, 6041, 6089, 43967, 279618, 279630, 280335, 460092]
8422: NetCologne; ;36351: SoftLayer Technologies, Inc. (an IBM Company);0;23.077;13;IBM;7.0;('DE', 27.333);('DE', 3);[345356, 391976, 528884]
8422: NetCologne; ;45102: Alibaba;1;41.667;12;Alibaba;7.2;('DE', 18.8);('DE', 5);[5456, 5472, 5480, 459802, 459806]
8422: NetCologne;(1299: Telia Carrier);45102: Alibaba;0;33.333;12;Alibaba;11.25;('GB', 37.125);('GB', 4);[5626, 5643, 5649, 345233]
8422: NetCologne;(3356: Level 3 AS 3356);45102: Alibaba;0;25.0;12;Alibaba;8.33;('GB', 24.667);('GB', 3);[459613, 459664, 528329]
8422: NetCologne; ;63949: Linode AS63949;1;100.0;8;Linode;6.12;('DE', 23.7),('GB', 29.333);('DE', 5),('GB', 3);[5702, 5856, 43687, 391667, 459528, 459745, 459769, 528537]
