source;intermediate;destination;with_ixp;percentage;total_paths;provider;avg_path_length;avg_latency;destination_countries;ids
2516: KDDI;(2914: NTT Global IP Network);16509: Amazon.com;0;0.49;204;Amazon EC2;10.0;('HK', 131.0);('HK', 1);[439955]
2516: KDDI;(17676: SoftBank Corp.), (2914: NTT Global IP Network);16509: Amazon.com;0;0.49;204;Amazon EC2;13.0;('HK', 106.5);('HK', 1);[439966]
2516: KDDI;(7670: Energia Communications, Inc.), (2914: NTT Global IP Network);16509: Amazon.com;0;0.49;204;Amazon EC2;15.0;('HK', 88.5);('HK', 1);[439969]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network);16509: Amazon.com;0;0.49;204;Amazon EC2;16.0;('HK', 60.5);('HK', 1);[439985]
2516: KDDI;(10010: TOKAI Communications Corporation);16509: Amazon.com;0;0.49;204;Amazon EC2;9.0;('KR', 115.0);('KR', 1);[508750]
2516: KDDI;(9824: Jupiter Telecommunications);16509: Amazon.com;0;0.49;204;Amazon EC2;11.0;('SG', 103.0);('SG', 1);[598504]
2516: KDDI;(4713: NTT Communications Corporation (OCN));16509: Amazon.com;1;0.98;204;Amazon EC2;14.0;('KR', 57.0),('SG', 173.5);('SG', 1),('KR', 1);[439860, 439921]
2516: KDDI;(18046: DongFong Technology Co. Ltd.);16509: Amazon.com;1;0.98;204;Amazon EC2;7.5;('HK', 35.0),('JP', 194.0);('HK', 1),('JP', 1);[612657, 612662]
2516: KDDI;(2497: Internet Initiative Japan Inc. (IIJ));16509: Amazon.com;1;0.49;204;Amazon EC2;9.0;('JP', 143.0);('JP', 1);[578687]
2516: KDDI;(2518: BIGLOBE Inc.);16509: Amazon.com;1;0.49;204;Amazon EC2;15.0;('IN', 263.5);('IN', 1);[598611]
2516: KDDI;(2914: NTT Global IP Network);20473: Choopa, LLC;0;60.294;136;Vultr;9.77;('JP', 50.785);('JP', 82);[135658, 135659, 135662, 135666, 135671, 135672, 135673, 135675, 135676, 135688, 135695, 135698, 135713, 135717, 135721, 135732, 261210, 261212, 261216, 261221, 261222, 261223, 261229, 261235, 261238, 261256, 261257, 261258, 261264, 261280, 261283, 261285, 261289, 323729, 323734, 323746, 323747, 323752, 323760, 323761, 323762, 372030, 372038, 372042, 372045, 372051, 372057, 372085, 372095, 372109, 372110, 372119, 440719, 440732, 440733, 440750, 440775, 440787, 440790, 440791, 440794, 440795, 440804, 509300, 509311, 509317, 509324, 509325, 509326, 509327, 509331, 509332, 509334, 509336, 509343, 509353, 509359, 509364, 509374, 509375, 509381, 509386]
2516: KDDI;(3491: PCCW Global);20473: Choopa, LLC;0;22.794;136;Vultr;8.68;('JP', 49.887);('JP', 31);[579628, 579636, 579643, 579645, 579652, 579656, 579671, 579673, 579686, 579687, 579700, 579705, 579707, 579723, 600183, 600189, 600199, 600204, 600212, 600226, 600228, 600229, 600230, 600250, 600252, 600261, 600266, 600274, 600275, 600276, 600277]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network);20473: Choopa, LLC;0;3.676;136;Vultr;10.8;('JP', 35.3);('JP', 5);[372048, 440746, 440789, 579634, 579724]
2516: KDDI;(2527: Sony Network Communications);20473: Choopa, LLC;0;2.206;136;Vultr;5.0;('JP', 18.5);('JP', 3);[440724, 440753, 440779]
2516: KDDI;(17511: OPTAGE Inc.), (2914: NTT Global IP Network);20473: Choopa, LLC;0;0.735;136;Vultr;12.0;('JP', 32.0);('JP', 1);[135689]
2516: KDDI;(2519: ARTERIA Networks Corporation (Vectant)), (2914: NTT Global IP Network);20473: Choopa, LLC;0;0.735;136;Vultr;11.0;('JP', 27.0);('JP', 1);[261211]
2516: KDDI; ;20473: Choopa, LLC;0;0.735;136;Vultr;3.0;('JP', 66.0);('JP', 1);[323715]
2516: KDDI;(17506: ARTERIA Networks Corporation (UCOM)), (2519: ARTERIA Networks Corporation (Vectant)), (2914: NTT Global IP Network);20473: Choopa, LLC;0;0.735;136;Vultr;13.0;('JP', 71.0);('JP', 1);[372059]
2516: KDDI;(17676: SoftBank Corp.), (1299: Telia Carrier);20473: Choopa, LLC;0;0.735;136;Vultr;4.0;('JP', 640.0);('JP', 1);[440710]
2516: KDDI;(2497: Internet Initiative Japan Inc. (IIJ)), (17676: SoftBank Corp.), (2914: NTT Global IP Network);20473: Choopa, LLC;0;0.735;136;Vultr;6.0;('JP', 129.0);('JP', 1);[579625]
2516: KDDI;(18046: DongFong Technology Co. Ltd.), (3491: PCCW Global);20473: Choopa, LLC;0;0.735;136;Vultr;4.0;('JP', 53.0);('JP', 1);[612729]
2516: KDDI;(9824: Jupiter Telecommunications);20473: Choopa, LLC;1;2.206;136;Vultr;10.67;('JP', 27.167);('JP', 3);[135745, 261231, 372106]
2516: KDDI;(2527: Sony Network Communications);20473: Choopa, LLC;1;1.471;136;Vultr;6.5;('JP', 16.5);('JP', 2);[372034, 579722]
2516: KDDI;(18136: Unknown), (9824: Jupiter Telecommunications);20473: Choopa, LLC;1;0.735;136;Vultr;6.0;('JP', 79.5);('JP', 1);[372050]
2516: KDDI;(9824: Jupiter Telecommunications), (2516: KDDI), (9824: Jupiter Telecommunications);20473: Choopa, LLC;1;0.735;136;Vultr;8.0;('JP', 63.0);('JP', 1);[509342]
2516: KDDI;(2518: BIGLOBE Inc.);20473: Choopa, LLC;1;0.735;136;Vultr;6.0;('JP', 19.5);('JP', 1);[509358]
2516: KDDI;(2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.345;869;Oracle;12.67;('IN', 233.0);('IN', 3);[137172, 137183, 602105]
2516: KDDI;(17676: SoftBank Corp.), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.345;869;Oracle;5.33;('IN', 166.5);('IN', 3);[373681, 373700, 602157]
2516: KDDI;(18136: Unknown), (9824: Jupiter Telecommunications), (2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.23;869;Oracle;11.5;('IN', 159.75);('IN', 2);[581277, 601941]
2516: KDDI;(17511: OPTAGE Inc.), (6461: Zayo (Abovenet Communications Inc.)), (4637: Telstra (International)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.115;869;Oracle;13.0;('IN', 346.5);('IN', 1);[200643]
2516: KDDI;(17511: OPTAGE Inc.), (6461: Zayo (Abovenet Communications Inc.)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.115;869;Oracle;13.0;('IN', 394.0);('IN', 1);[442394]
2516: KDDI;(7670: Energia Communications, Inc.), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.115;869;Oracle;8.0;('IN', 481.5);('IN', 1);[442453]
2516: KDDI;(9824: Jupiter Telecommunications), (2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.115;869;Oracle;12.0;('IN', 476.5);('IN', 1);[511081]
2516: KDDI;(2519: ARTERIA Networks Corporation (Vectant)), (2497: Internet Initiative Japan Inc. (IIJ)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.115;869;Oracle;10.0;('IN', 217.5);('IN', 1);[602115]
2516: KDDI;(2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;30.38;869;Oracle;9.73;('JP', 73.774);('JP', 264);[137388, 137389, 137407, 137410, 137415, 137423, 137427, 137431, 137432, 137442, 137445, 137447, 137452, 137454, 137463, 137465, 137481, 137603, 137617, 137619, 137620, 137621, 137633, 137644, 137653, 137667, 137672, 137675, 137685, 137688, 137690, 199564, 199576, 199579, 199594, 199596, 199597, 199619, 199624, 199631, 199636, 200189, 200190, 200197, 200203, 200219, 200225, 200233, 200255, 200257, 200266, 200274, 262908, 262909, 262914, 262918, 262922, 262939, 262946, 262947, 262952, 262957, 262968, 262969, 262970, 262972, 262978, 262984, 262985, 262987, 262989, 263018, 263026, 263040, 263046, 263055, 263057, 263061, 263065, 263068, 263075, 263082, 263084, 263087, 263090, 263096, 263100, 263105, 325672, 325674, 325685, 325686, 325691, 325695, 325707, 325708, 325709, 325713, 325733, 325739, 325759, 326111, 326112, 326120, 326121, 326123, 326131, 326137, 326139, 326148, 326150, 326167, 326174, 326175, 326178, 326190, 326193, 326202, 373930, 373931, 373932, 373933, 373936, 373942, 373959, 373981, 373986, 373988, 373990, 374003, 374005, 374026, 374030, 374232, 374235, 374265, 374269, 374278, 374279, 374283, 374293, 374307, 374318, 374322, 374330, 442479, 442483, 442485, 442493, 442498, 442499, 442526, 442531, 442533, 442535, 442536, 442549, 442550, 442552, 442560, 442563, 442572, 442575, 442581, 443098, 443102, 443103, 443109, 443120, 443124, 443126, 443128, 443141, 443143, 443158, 443168, 443178, 443179, 443187, 511212, 511218, 511223, 511225, 511235, 511245, 511253, 511262, 511272, 511284, 511291, 511299, 511300, 511320, 511521, 511528, 511529, 511531, 511538, 511540, 511542, 511556, 511562, 511563, 511565, 511567, 511572, 511586, 511590, 511591, 511595, 511613, 511614, 511619, 581464, 581466, 581472, 581483, 581493, 581506, 581545, 581546, 581557, 581559, 581560, 581561, 581588, 581594, 581599, 581603, 581609, 581621, 581623, 581627, 581632, 581644, 581645, 581649, 581652, 581654, 581657, 581665, 581678, 581680, 601991, 601995, 601996, 601997, 602009, 602021, 602033, 602034, 602046, 602059, 602061, 602295, 602298, 602310, 602329, 602330, 602335, 602338, 602355, 602356, 602388]
2516: KDDI;(6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;27.388;869;Oracle;9.81;('KR', 90.866),('IN', 377.923);('IN', 133),('KR', 105);[137276, 137286, 137298, 137310, 137315, 137318, 137322, 137339, 137347, 137361, 137494, 137496, 137497, 137503, 137520, 137521, 137544, 137546, 137554, 137565, 137584, 199096, 199103, 199107, 199123, 199133, 199138, 199148, 199164, 199179, 199188, 200898, 200937, 200939, 200951, 200953, 200971, 200984, 200985, 200987, 200991, 262814, 262816, 262832, 262833, 262843, 262848, 262862, 262866, 262867, 262873, 262878, 262882, 263285, 263290, 263292, 263293, 263294, 263333, 263355, 263358, 263366, 263379, 325447, 325448, 325449, 325455, 325464, 325474, 325477, 325480, 325488, 325508, 325520, 325522, 325524, 325938, 325941, 325946, 325959, 326001, 326002, 326003, 326011, 326013, 326035, 326036, 326038, 373703, 373704, 373706, 373709, 373712, 373719, 373721, 373724, 373726, 373733, 373735, 373746, 373764, 373771, 373776, 373787, 373790, 373803, 373807, 373810, 373812, 373814, 373817, 373818, 373821, 373822, 373838, 373842, 373859, 373870, 442283, 442288, 442289, 442290, 442301, 442303, 442316, 442322, 442333, 442334, 442336, 442339, 442346, 442348, 442381, 442382, 442383, 442384, 442386, 442391, 442405, 442414, 442415, 442431, 442432, 442449, 442458, 442460, 442461, 442462, 442463, 442597, 442601, 442608, 442617, 442628, 442636, 442644, 442657, 442660, 442661, 442662, 442669, 442672, 442673, 442677, 442683, 442688, 511113, 511122, 511128, 511136, 511140, 511147, 511153, 511155, 511157, 511166, 511170, 511173, 511181, 511187, 511197, 511199, 511415, 511418, 511419, 511441, 511449, 511457, 511476, 511482, 511496, 511506, 581239, 581253, 581254, 581255, 581258, 581265, 581272, 581289, 581306, 581313, 581324, 581328, 581776, 581779, 581783, 581789, 581800, 581813, 581823, 581834, 581836, 581856, 581864, 602106, 602118, 602119, 602125, 602126, 602136, 602138, 602141, 602145, 602154, 602169, 602175, 602405, 602408, 602419, 602420, 602423, 602448, 602456, 602467, 602487, 602492, 602497]
2516: KDDI;(6762: Telecom Italia Sparkle), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;9.896;869;Oracle;11.08;('SA', 437.764);('SA', 86);[137709, 137710, 137711, 137716, 137725, 137726, 137740, 137750, 137760, 199441, 199459, 199466, 199469, 199470, 199504, 199505, 263115, 263119, 263122, 263123, 263125, 263128, 263155, 263156, 263163, 263166, 325883, 325888, 325892, 325895, 325896, 325900, 325906, 325909, 325913, 374151, 374155, 374156, 374167, 374190, 374207, 442923, 442926, 442927, 442935, 442938, 442942, 442948, 442956, 442970, 511327, 511330, 511334, 511335, 511336, 511339, 511340, 511347, 511357, 511358, 511362, 511363, 511365, 511379, 511381, 511385, 511387, 511388, 511391, 581693, 581694, 581698, 581699, 581728, 581743, 602193, 602206, 602215, 602216, 602222, 602234, 602239, 602252, 602259, 602274, 602275]
2516: KDDI;(3491: PCCW Global), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;8.4;869;Oracle;11.53;('IN', 265.222);('IN', 73);[137219, 137234, 137238, 137246, 137250, 137253, 137254, 137256, 200623, 200637, 200644, 200647, 200679, 200699, 200703, 200707, 262709, 262715, 262757, 262762, 262770, 262774, 325574, 325576, 325581, 325584, 325597, 325620, 325650, 325651, 373608, 373609, 373611, 373612, 373616, 373618, 373621, 373629, 373635, 373640, 373647, 373648, 373649, 373664, 373670, 373687, 373689, 511014, 511015, 511017, 511022, 511023, 511026, 511032, 511042, 511051, 511052, 581351, 581358, 581389, 581431, 581434, 601883, 601887, 601892, 601908, 601913, 601916, 601920, 601923, 601936, 601945, 601971]
2516: KDDI;(3491: PCCW Global), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;5.409;869;Oracle;11.89;('KR', 78.118);('KR', 47);[137801, 137807, 137848, 137854, 137865, 137879, 199816, 199826, 199829, 199833, 199836, 199841, 199848, 199879, 263211, 263217, 263220, 263224, 263237, 263243, 263272, 263273, 263275, 263278, 325803, 325815, 325816, 325834, 325844, 325859, 325860, 374052, 374061, 374076, 374081, 374098, 374113, 374122, 374124, 374139, 442994, 443012, 443014, 511655, 511697, 511711, 511729]
2516: KDDI;(3491: PCCW Global);31898: Oracle Cloud Infrastructure;0;3.682;869;Oracle;11.09;('KR', 84.577),('IN', 241.469);('IN', 19),('KR', 13);[137176, 137214, 137218, 199861, 199876, 200619, 200655, 200682, 262734, 262736, 262778, 263259, 325595, 325810, 325812, 325875, 373597, 373620, 373667, 374089, 443025, 443026, 511066, 511075, 511089, 511643, 511673, 511677, 511710, 601919, 601938, 601964]
2516: KDDI;(3491: PCCW Global), (23930: IP Converge Data Services, Inc.), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;2.186;869;Oracle;12.74;('KR', 87.368);('KR', 19);[581916, 581930, 581951, 581957, 581959, 581961, 602522, 602524, 602535, 602536, 602537, 602539, 602544, 602549, 602555, 602572, 602586, 602588, 602593]
2516: KDDI;(17676: SoftBank Corp.), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;1.036;869;Oracle;7.89;('JP', 73.7),('KR', 99.125);('JP', 5),('KR', 4);[137400, 137626, 200949, 262896, 442678, 581525, 581592, 581777, 602404]
2516: KDDI; ;31898: Oracle Cloud Infrastructure;0;0.806;869;Oracle;4.71;('JP', 169.833),('KR', 173.5);('KR', 4),('JP', 3);[137543, 137819, 137838, 200891, 602351, 602364, 602372]
2516: KDDI;(2527: Sony Network Communications), (2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.69;869;Oracle;12.67;('JP', 19.25),('KR', 87.625);('KR', 4),('JP', 2);[200268, 200972, 442676, 581543, 581838, 581868]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.69;869;Oracle;10.17;('JP', 42.7),('KR', 55.0);('JP', 5),('KR', 1);[326147, 326168, 374011, 374263, 442988, 581454]
2516: KDDI;(17676: SoftBank Corp.), (2914: NTT Global IP Network), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;0.46;869;Oracle;10.5;('SA', 340.5);('SA', 4);[137765, 511328, 581712, 602195]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network), (3491: PCCW Global);31898: Oracle Cloud Infrastructure;0;0.345;869;Oracle;13.67;('IN', 193.5);('IN', 3);[137311, 373789, 581273]
2516: KDDI;(2527: Sony Network Communications), (3491: PCCW Global), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;0.345;869;Oracle;10.33;('IN', 165.667);('IN', 3);[200633, 442441, 581360]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;0.345;869;Oracle;13.33;('IN', 237.667);('IN', 3);[262731, 262783, 373637]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;0.345;869;Oracle;13.0;('SA', 280.833);('SA', 3);[263165, 374171, 581756]
2516: KDDI;(9824: Jupiter Telecommunications), (2516: KDDI), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;15.0;('KR', 117.25);('KR', 2);[137530, 200934]
2516: KDDI;(9824: Jupiter Telecommunications), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;11.5;('JP', 41.75);('JP', 2);[137693, 511569]
2516: KDDI;(4685: ASAHI Net), (2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;13.0;('KR', 75.5);('KR', 2);[137810, 263195]
2516: KDDI;(2519: ARTERIA Networks Corporation (Vectant)), (4637: Telstra (International)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;13.0;('IN', 225.25);('IN', 2);[199102, 511086]
2516: KDDI;(2519: ARTERIA Networks Corporation (Vectant)), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;10.0;('JP', 35.75);('JP', 2);[199571, 263066]
2516: KDDI;(17676: SoftBank Corp.), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;6.5;('KR', 158.333);('KR', 2);[199797, 374042]
2516: KDDI;(2497: Internet Initiative Japan Inc. (IIJ)), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;12.0;('JP', 39.0);('JP', 2);[200271, 374266]
2516: KDDI;(17676: SoftBank Corp.);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;5.0;('JP', 59.75);('JP', 2);[262893, 511232]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network), (9286: Unknown);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;12.5;('KR', 58.5);('KR', 2);[263370, 602474]
2516: KDDI;(18136: Unknown), (9824: Jupiter Telecommunications), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;9.0;('JP', 49.5);('JP', 2);[374006, 374260]
2516: KDDI;(17511: OPTAGE Inc.), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;9.0;('JP', 25.25);('JP', 2);[511273, 581624]
2516: KDDI;(2519: ARTERIA Networks Corporation (Vectant)), (4637: Telstra (International)), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;14.0;('SA', 363.25);('SA', 2);[511376, 602244]
2516: KDDI;(18046: DongFong Technology Co. Ltd.), (9304: HGC), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;8.0;('IN', 193.0);('IN', 2);[612873, 612885]
2516: KDDI;(18046: DongFong Technology Co. Ltd.), (4637: Telstra (International)), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.23;869;Oracle;6.0;('JP', 236.5);('JP', 2);[612896, 612909]
2516: KDDI;(17506: ARTERIA Networks Corporation (UCOM)), (2519: ARTERIA Networks Corporation (Vectant)), (4637: Telstra (International)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('KR', 328.5);('KR', 1);[137804]
2516: KDDI;(1299: Telia Carrier), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('KR', 155.0);('KR', 1);[137814]
2516: KDDI;(4685: ASAHI Net), (2497: Internet Initiative Japan Inc. (IIJ)), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;15.0;('SA', 300.0);('SA', 1);[199500]
2516: KDDI;(2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('KR', 87.5);('KR', 1);[199839]
2516: KDDI;(9824: Jupiter Telecommunications), (2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('KR', 53.5);('KR', 1);[199884]
2516: KDDI;(2527: Sony Network Communications), (3491: PCCW Global);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;12.0;('IN', 139.5);('IN', 1);[262761]
2516: KDDI;(138384: Rakuten Mobile), (2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('JP', 46.5);('JP', 1);[262950]
2516: KDDI;(18136: Unknown), (9824: Jupiter Telecommunications), (2497: Internet Initiative Japan Inc. (IIJ));31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;11.0;('IN', 175.0);('IN', 1);[325591]
2516: KDDI;(9617: Unknown), (9824: Jupiter Telecommunications), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('JP', 35.5);('JP', 1);[325714]
2516: KDDI;(138384: Rakuten Mobile), (2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('KR', 102.5);('KR', 1);[325826]
2516: KDDI;(138384: Rakuten Mobile), (2516: KDDI), (2914: NTT Global IP Network);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;13.0;('JP', 93.5);('JP', 1);[326154]
2516: KDDI;(4725: Softbank Corp. (former Japan Telecom));31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;8.0;('IN', 203.0);('IN', 1);[373717]
2516: KDDI;(18136: Unknown), (9824: Jupiter Telecommunications), (2516: KDDI), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;12.0;('KR', 78.0);('KR', 1);[373888]
2516: KDDI;(2519: ARTERIA Networks Corporation (Vectant)), (2516: KDDI), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;10.0;('IN', 146.0);('IN', 1);[442293]
2516: KDDI;(10010: TOKAI Communications Corporation), (2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;11.0;('KR', 111.5);('KR', 1);[511423]
2516: KDDI;(7522: STNet, Incorporated), (17676: SoftBank Corp.), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;9.0;('KR', 88.0);('KR', 1);[511707]
2516: KDDI;(1299: Telia Carrier), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;8.0;('SA', 411.0);('SA', 1);[581701]
2516: KDDI;(131937: Joetsu Cable Vision), (2497: Internet Initiative Japan Inc. (IIJ)), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;8.0;('KR', 105.0);('KR', 1);[581774]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;12.0;('KR', 92.5);('KR', 1);[581901]
2516: KDDI;(59125: CYBERHOME), (2497: Internet Initiative Japan Inc. (IIJ)), (3356: Level 3 AS 3356), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;11.0;('SA', 346.5);('SA', 1);[602224]
2516: KDDI;(18136: Unknown), (9824: Jupiter Telecommunications), (2497: Internet Initiative Japan Inc. (IIJ)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;11.0;('KR', 61.5);('KR', 1);[602519]
2516: KDDI;(24289: Kagawa T.V Broadcast Network), (17676: SoftBank Corp.), (23930: IP Converge Data Services, Inc.), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;9.0;('KR', 64.5);('KR', 1);[602565]
2516: KDDI;(18046: DongFong Technology Co. Ltd.), (4637: Telstra (International)), (3786: LG UPlus);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;8.0;('KR', 87.5);('KR', 1);[612920]
2516: KDDI;(18046: DongFong Technology Co. Ltd.), (4637: Telstra (International));31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;5.0;('SA', 601.5);('SA', 1);[612945]
2516: KDDI;(18046: DongFong Technology Co. Ltd.), (4637: Telstra (International)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;0.115;869;Oracle;6.0;('KR', 112.0);('KR', 1);[612953]
2516: KDDI;(3491: PCCW Global);36351: SoftLayer Technologies, Inc. (an IBM Company);0;12.214;131;IBM;12.38;('JP', 46.903);('JP', 16);[137068, 137087, 137094, 137103, 137107, 199719, 199726, 199727, 199729, 199737, 199744, 199747, 199753, 199754, 199756, 199777]
2516: KDDI;(2497: Internet Initiative Japan Inc. (IIJ)), (2914: NTT Global IP Network);36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.763;131;IBM;13.0;('JP', 86.5);('JP', 1);[137101]
2516: KDDI;(4713: NTT Communications Corporation (OCN)), (2914: NTT Global IP Network);36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.763;131;IBM;14.0;('JP', 31.0);('JP', 1);[262683]
2516: KDDI;(2514: NTT PC Communications (InfoSphere)), (2914: NTT Global IP Network);36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.763;131;IBM;11.0;('JP', 14.5);('JP', 1);[262684]
2516: KDDI;(2519: ARTERIA Networks Corporation (Vectant));36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.763;131;IBM;7.0;('JP', 59.5);('JP', 1);[373317]
2516: KDDI; ;36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.763;131;IBM;3.0;('JP', 30.0);('JP', 1);[581057]
2516: KDDI;(18046: DongFong Technology Co. Ltd.), (4637: Telstra (International));36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.763;131;IBM;6.0;('JP', 94.5);('JP', 1);[612867]
2516: KDDI; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;67.939;131;IBM;9.78;('JP', 67.758);('JP', 89);[262585, 262588, 262589, 262597, 262606, 262614, 262615, 262623, 262632, 262635, 262638, 262639, 262643, 262682, 325100, 325102, 325125, 325131, 325136, 325143, 325147, 325154, 325159, 325161, 325162, 325169, 325176, 373310, 373319, 373322, 373323, 373330, 373338, 373342, 373366, 373387, 373400, 373405, 373406, 442108, 442114, 442132, 442143, 442147, 442155, 442176, 442193, 442196, 510743, 510749, 510753, 510777, 510783, 510797, 510802, 510805, 510806, 510826, 510828, 510830, 510840, 510847, 510849, 580966, 580969, 581009, 581013, 581014, 581027, 581045, 581046, 581059, 581060, 581062, 581066, 601750, 601778, 601780, 601786, 601795, 601800, 601804, 601815, 601817, 601826, 601836, 601847, 601851, 601853]
2516: KDDI;(2527: Sony Network Communications);36351: SoftLayer Technologies, Inc. (an IBM Company);1;3.817;131;IBM;9.8;('JP', 30.3);('JP', 5);[137129, 262659, 581002, 581063, 601816]
