source;intermediate;destination;with_ixp;percentage;total_paths;provider;avg_path_length;avg_latency;destination_countries;ids
5416: Batelco;(9299: Philippine Long Distance Company), (6453: Tata Communications), (4755: Tata Communications AS4755);45102: Alibaba;0;0.053;1878;Alibaba;11.0;('IN', 270.0);('IN', 1);[334484]
5416: Batelco;(9299: Philippine Long Distance Company);45102: Alibaba;0;0.053;1878;Alibaba;4.0;('JP', 115.0);('JP', 1);[334502]
5416: Batelco;(9299: Philippine Long Distance Company), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;0.053;1878;Alibaba;7.0;('AE', 349.0);('AE', 1);[334517]
5416: Batelco;(9498: Bharti Airtel);45102: Alibaba;0;0.053;1878;Alibaba;7.0;('IN', 260.5);('IN', 1);[336736]
5416: Batelco;(3491: PCCW Global);45102: Alibaba;0;0.053;1878;Alibaba;4.0;('CN', 323.0);('CN', 1);[378685]
5416: Batelco;(8529: Omantel), (28885: Unknown);45102: Alibaba;0;0.053;1878;Alibaba;5.0;('JP', 173.0);('JP', 1);[447096]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (51375: stc Bahrain), (39386: Saudi Telecom Company (STC IGW)), (2914: NTT Global IP Network);45102: Alibaba;0;0.053;1878;Alibaba;11.0;('MY', 162.0);('MY', 1);[515804]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (51375: stc Bahrain), (4809: China Telecom / CN2);45102: Alibaba;0;0.053;1878;Alibaba;12.0;('SG', 115.0);('SG', 1);[515946]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (5416: Batelco), (8966: Emirates Telecommunications Corporation (Etisalat)), (9498: Bharti Airtel);45102: Alibaba;0;0.053;1878;Alibaba;14.0;('IN', 153.0);('IN', 1);[516295]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;0;0.053;1878;Alibaba;4.0;('ID', 258.0);('ID', 1);[619406]
5416: Batelco;(4809: China Telecom / CN2), (4637: Telstra (International)), (9498: Bharti Airtel);45102: Alibaba;0;0.053;1878;Alibaba;11.0;('IN', 282.5);('IN', 1);[673204]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (9930: TIME DotCom Berhad);45102: Alibaba;1;1.864;1878;Alibaba;7.6;('MY', 152.657);('MY', 35);[515754, 515755, 515760, 515761, 515762, 515769, 515770, 515771, 515775, 515776, 515780, 515784, 515785, 515786, 515787, 515789, 515791, 515792, 515795, 515797, 515798, 515799, 515806, 515807, 515808, 515810, 515811, 515815, 585259, 606596, 619372, 619373, 673155, 673166, 673169]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;1;1.81;1878;Alibaba;6.26;('ID', 159.129);('ID', 34);[515820, 515822, 515826, 515827, 515828, 515829, 515830, 515837, 515838, 515839, 515842, 515844, 515852, 515854, 515856, 515858, 515863, 515864, 515866, 515867, 515869, 515871, 515872, 515873, 515875, 515878, 515879, 515883, 515886, 515888, 585263, 673174, 673182, 673187]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;1;1.597;1878;Alibaba;4.5;('ID', 176.115);('ID', 30);[378477, 378485, 378490, 446998, 515818, 515819, 515821, 515824, 515825, 515831, 515833, 515834, 515835, 515836, 515840, 515843, 515846, 515849, 515851, 515853, 515855, 515860, 515861, 515865, 515870, 515876, 515877, 515882, 515887, 585261]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat));45102: Alibaba;1;1.597;1878;Alibaba;7.3;('JP', 399.5);('JP', 30);[516015, 516016, 516017, 516018, 516023, 516027, 516028, 516029, 516030, 516031, 516032, 516034, 516035, 516037, 516038, 516041, 516050, 516051, 516052, 516053, 516054, 516055, 516057, 516058, 516059, 585270, 606625, 619420, 673232, 673242]
5416: Batelco;(8529: Omantel), (28885: Unknown), (17676: SoftBank Corp.);45102: Alibaba;1;1.384;1878;Alibaba;5.0;('JP', 226.098);('JP', 26);[378597, 378600, 378602, 378604, 378608, 378610, 378613, 378620, 378623, 378624, 378625, 378628, 378631, 378636, 378644, 378649, 447079, 447080, 447082, 447089, 447091, 447095, 447103, 447104, 447105, 447108]
5416: Batelco;(8529: Omantel), (17676: SoftBank Corp.);45102: Alibaba;1;1.171;1878;Alibaba;4.82;('JP', 248.564);('JP', 22);[378598, 378605, 378606, 378609, 378612, 378630, 378632, 378633, 378637, 378638, 378639, 378646, 447083, 447085, 447097, 447101, 447107, 447109, 447112, 447122, 606626, 606627]
5416: Batelco;(8529: Omantel), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;1;1.065;1878;Alibaba;8.3;('ID', 141.75);('ID', 20);[330608, 330610, 330611, 330613, 330616, 330618, 330621, 330623, 330632, 330638, 330645, 330646, 330647, 330648, 330651, 330654, 606607, 619402, 673179, 673189]
5416: Batelco;(8529: Omantel), (28885: Unknown), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;1;1.012;1878;Alibaba;7.79;('ID', 138.421);('ID', 19);[330609, 330612, 330614, 330617, 330619, 330631, 330641, 330650, 330652, 330655, 330657, 606604, 606606, 619405, 673176, 673178, 673180, 673181, 673186]
5416: Batelco;(200612: Gulf Bridge International);45102: Alibaba;1;0.532;1878;Alibaba;10.4;('AE', 95.6);('AE', 10);[203572, 267345, 330492, 330505, 330532, 330543, 378743, 378745, 378756, 378768]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (9498: Bharti Airtel);45102: Alibaba;1;0.532;1878;Alibaba;7.2;('IN', 196.056);('IN', 10);[516246, 516249, 516257, 516258, 516260, 516289, 516291, 516297, 516301, 516310]
5416: Batelco;(15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;1;0.479;1878;Alibaba;5.44;('AE', 163.5);('AE', 9);[585274, 619427, 619428, 619429, 673265, 673266, 673267, 673268, 673279]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (5384: Unknown);45102: Alibaba;1;0.106;1878;Alibaba;7.0;('JP', 397.667);('JP', 2);[619419, 673231]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW));45102: Alibaba;1;0.053;1878;Alibaba;6.0;('SG', 293.0);('SG', 1);[141463]
5416: Batelco;(59605: Zain Group - Wholesale), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;1;0.053;1878;Alibaba;11.0;('ID', 572.0);('ID', 1);[330635]
5416: Batelco; ;45102: Alibaba;1;0.053;1878;Alibaba;5.0;('SG', 88.5);('SG', 1);[336708]
5416: Batelco;(9930: TIME DotCom Berhad);45102: Alibaba;1;0.053;1878;Alibaba;4.0;('MY', 96.5);('MY', 1);[336717]
5416: Batelco;(135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;1;0.053;1878;Alibaba;3.0;('ID', 96.5);('ID', 1);[336725]
5416: Batelco;(28885: Unknown), (17676: SoftBank Corp.);45102: Alibaba;1;0.053;1878;Alibaba;3.0;('JP', 216.0);('JP', 1);[378626]
5416: Batelco;(35729: Unknown), (31452: ZAIN Bahrain), (59605: Zain Group - Wholesale), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;1;0.053;1878;Alibaba;11.0;('AE', 26.0);('AE', 1);[378788]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (5416: Batelco), (8781: Ooredoo Qatar formerly Qatar Telecom), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;1;0.053;1878;Alibaba;11.0;('ID', -1);('ID', 1);[515874]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (5416: Batelco), (8966: Emirates Telecommunications Corporation (Etisalat));45102: Alibaba;1;0.053;1878;Alibaba;11.0;('JP', 322.5);('JP', 1);[516046]
5416: Batelco;(39273: Kalaam Telecom Bahrain);45102: Alibaba;1;0.053;1878;Alibaba;7.0;('AE', 24.0);('AE', 1);[516191]
5416: Batelco;(31452: ZAIN Bahrain), (59605: Zain Group - Wholesale), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;1;0.053;1878;Alibaba;9.0;('AE', 108.5);('AE', 1);[673276]
5416: Batelco;(6453: Tata Communications);63949: Linode AS63949;0;30.308;584;Linode;8.4;('IN', 185.078);('IN', 177);[141583, 141584, 141585, 141586, 141588, 141591, 141594, 141598, 141599, 141601, 141602, 141603, 141609, 141623, 141624, 203362, 203366, 203368, 203370, 203375, 203379, 203380, 203381, 203384, 203391, 203393, 203394, 203400, 203403, 203405, 203406, 203407, 203409, 203410, 203411, 203413, 203419, 266956, 266962, 266963, 266964, 266968, 266969, 266970, 266972, 266973, 266980, 266981, 266984, 266986, 266987, 266992, 266998, 267004, 267006, 267009, 267010, 267011, 267015, 267018, 330191, 330199, 330200, 330201, 330203, 330205, 330214, 330215, 330216, 330219, 330220, 330226, 330229, 330235, 330236, 330237, 330240, 330244, 330245, 330247, 330248, 330249, 330251, 330252, 330256, 378211, 378213, 378214, 378215, 378216, 378217, 378219, 378225, 378227, 378229, 378232, 378234, 378236, 378240, 378246, 378249, 378251, 378257, 378259, 378260, 378261, 378262, 378265, 378266, 378270, 378274, 446610, 446616, 446617, 446618, 446620, 446624, 446626, 446627, 446630, 446632, 446633, 446634, 446635, 446636, 446638, 446642, 446643, 446644, 446645, 446652, 446653, 446654, 446661, 446662, 446665, 446667, 446668, 446674, 515445, 515447, 515452, 515457, 515458, 515460, 515468, 515469, 515472, 515473, 515474, 515475, 515477, 515479, 515482, 515483, 515485, 515486, 515492, 515498, 585253, 606568, 606573, 619303, 619305, 619306, 619307, 619310, 619312, 619313, 673087, 673089, 673091, 673094, 673095, 673096, 673098, 673100]
5416: Batelco;(174: Cogent Communications, Inc.), (3491: PCCW Global);63949: Linode AS63949;0;28.938;584;Linode;8.26;('JP', 386.226);('JP', 169);[141314, 141315, 141316, 141317, 141318, 141320, 141321, 141322, 141323, 141324, 141326, 141327, 141328, 141329, 141330, 141332, 141337, 141338, 141339, 141340, 141341, 141342, 141343, 141347, 203291, 203292, 203293, 203294, 203295, 203297, 203298, 203299, 203300, 203301, 203302, 203303, 203305, 203306, 203307, 203311, 203312, 203313, 203315, 203316, 203318, 203319, 266918, 266928, 266929, 266930, 266931, 266932, 266933, 266934, 266935, 266936, 266938, 266944, 266946, 266947, 266948, 266955, 330089, 330090, 330091, 330092, 330094, 330095, 330096, 330097, 330098, 330103, 330104, 330105, 330106, 330108, 330109, 330110, 330111, 330112, 330113, 330114, 330117, 330118, 330120, 330121, 330122, 378151, 378152, 378153, 378154, 378156, 378157, 378162, 378164, 378165, 378166, 378167, 378168, 378169, 378174, 378177, 378178, 378179, 378182, 378193, 378194, 378196, 446530, 446531, 446532, 446533, 446534, 446535, 446539, 446541, 446542, 446544, 446561, 446562, 446563, 446564, 446565, 446566, 446567, 446568, 446569, 446585, 446587, 515537, 515538, 515539, 515540, 515541, 515542, 515543, 515544, 515545, 515547, 515549, 515551, 515558, 515559, 515560, 515561, 515563, 515564, 515565, 515567, 515577, 515579, 515580, 515581, 515582, 515583, 515587, 515588, 515591, 515593, 585248, 606561, 606562, 619257, 619258, 619259, 619261, 673064, 673066, 673078]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (4755: Tata Communications AS4755);63949: Linode AS63949;0;26.027;584;Linode;9.38;('IN', 150.397);('IN', 152);[141587, 141589, 141590, 141592, 141593, 141597, 141605, 141606, 141607, 141608, 141610, 141611, 141612, 141615, 141617, 141620, 141621, 141622, 141625, 141627, 203365, 203367, 203369, 203371, 203378, 203382, 203385, 203389, 203390, 203392, 203395, 203396, 203397, 203402, 203408, 203414, 203415, 203418, 203420, 203421, 266958, 266959, 266960, 266967, 266974, 266977, 266982, 266983, 266985, 266988, 266989, 266991, 266993, 266994, 267000, 267002, 267008, 267012, 267013, 267014, 330192, 330194, 330195, 330209, 330210, 330212, 330213, 330218, 330221, 330222, 330225, 330227, 330228, 330231, 330239, 330241, 330243, 330246, 330253, 330255, 330257, 330258, 330259, 378212, 378221, 378226, 378228, 378231, 378233, 378235, 378237, 378238, 378241, 378242, 378243, 378247, 378253, 378254, 378255, 378264, 378267, 378271, 378273, 446608, 446609, 446611, 446612, 446613, 446619, 446623, 446629, 446646, 446650, 446656, 446657, 446658, 446663, 446670, 446671, 446677, 446678, 515442, 515444, 515450, 515451, 515454, 515455, 515459, 515461, 515462, 515464, 515465, 515466, 515471, 515478, 515480, 515487, 515488, 515491, 515493, 515495, 515496, 515500, 585250, 606570, 619300, 619301, 619302, 619316, 673093, 673097, 673101]
5416: Batelco;(8529: Omantel), (4637: Telstra (International));63949: Linode AS63949;0;3.938;584;Linode;10.48;('JP', 258.864);('JP', 23);[378159, 378183, 378188, 378198, 378199, 446536, 446545, 446548, 446551, 446570, 446571, 446576, 446577, 446580, 606565, 619260, 619262, 619263, 673067, 673068, 673069, 673070, 673076]
5416: Batelco;(8529: Omantel), (28885: Unknown), (4637: Telstra (International));63949: Linode AS63949;0;3.767;584;Linode;10.36;('JP', 307.545);('JP', 22);[378158, 378160, 378172, 378173, 378181, 378185, 378186, 378189, 378191, 378195, 378200, 446546, 446547, 446553, 446554, 446557, 446560, 446573, 446578, 606563, 619264, 619265]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (2914: NTT Global IP Network);63949: Linode AS63949;0;3.425;584;Linode;9.95;('JP', 259.425);('JP', 20);[266952, 330119, 446538, 515548, 515550, 515552, 515553, 515554, 515556, 515568, 515569, 515572, 515573, 515578, 515585, 515586, 515589, 515592, 515594, 515595]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat));63949: Linode AS63949;0;0.514;584;Linode;8.33;('IN', 135.0);('IN', 3);[267003, 330238, 446637]
5416: Batelco;(3491: PCCW Global);63949: Linode AS63949;0;0.514;584;Linode;4.0;('JP', 401.5);('JP', 3);[378163, 446558, 515590]
5416: Batelco; ;63949: Linode AS63949;0;0.342;584;Linode;5.0;('JP', 395.5);('JP', 2);[141325, 203296]
5416: Batelco;(6453: Tata Communications), (2914: NTT Global IP Network);63949: Linode AS63949;0;0.171;584;Linode;12.0;('JP', 336.0);('JP', 1);[141336]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (6453: Tata Communications);63949: Linode AS63949;0;0.171;584;Linode;12.0;('IN', 315.0);('IN', 1);[141613]
5416: Batelco;(51375: stc Bahrain), (6453: Tata Communications);63949: Linode AS63949;0;0.171;584;Linode;11.0;('IN', 50.5);('IN', 1);[266997]
5416: Batelco;(9299: Philippine Long Distance Company);63949: Linode AS63949;0;0.171;584;Linode;6.0;('JP', 117.0);('JP', 1);[334346]
5416: Batelco;(174: Cogent Communications, Inc.);63949: Linode AS63949;0;0.171;584;Linode;4.0;('JP', -1);('JP', 1);[378175]
5416: Batelco;(2914: NTT Global IP Network);63949: Linode AS63949;0;0.171;584;Linode;7.0;('JP', 215.5);('JP', 1);[383864]
5416: Batelco;(6762: Telecom Italia Sparkle), (6453: Tata Communications);63949: Linode AS63949;0;0.171;584;Linode;9.0;('IN', 212.5);('IN', 1);[383875]
5416: Batelco;(23860: Alliance Broadband Services Pvt Ltd), (9498: Bharti Airtel), (18101: Reliance Communications);63949: Linode AS63949;0;0.171;584;Linode;5.0;('IN', 49.0);('IN', 1);[447984]
5416: Batelco;(23860: Alliance Broadband Services Pvt Ltd), (9498: Bharti Airtel), (3491: PCCW Global);63949: Linode AS63949;0;0.171;584;Linode;6.0;('JP', 355.0);('JP', 1);[448028]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (5416: Batelco), (8966: Emirates Telecommunications Corporation (Etisalat)), (4755: Tata Communications AS4755);63949: Linode AS63949;0;0.171;584;Linode;11.0;('IN', 52.0);('IN', 1);[515501]
5416: Batelco;(6453: Tata Communications), (3491: PCCW Global);63949: Linode AS63949;0;0.171;584;Linode;7.0;('JP', 265.5);('JP', 1);[585249]
5416: Batelco;(4809: China Telecom / CN2), (4637: Telstra (International));63949: Linode AS63949;0;0.171;584;Linode;12.0;('JP', 228.0);('JP', 1);[673077]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (15412: Global Cloud Xchange (f.k.a. FLAG Telecom)), (18101: Reliance Communications);63949: Linode AS63949;1;0.171;584;Linode;7.0;('IN', 117.0);('IN', 1);[619315]
6453: Tata Communications;(5416: Batelco);8075: Microsoft;1;100.0;5;Microsoft;9.6;('AE', 27.667),('SG', 116.0),('HK', 149.0),('JP', 211.0);('AE', 2),('HK', 1),('SG', 1),('JP', 1);[203282, 330188, 378000, 378005, 378017]
6453: Tata Communications;(5416: Batelco), (6453: Tata Communications), (4755: Tata Communications AS4755);14061: DigitalOcean;0;100.0;1;DigitalOcean;13.0;('IN', 209.0);('IN', 1);[203226]
6453: Tata Communications;(5416: Batelco);15169: Google LLC;0;100.0;2;Google;8.5;('IN', 90.5),('HK', 437.0);('HK', 1),('IN', 1);[377795, 377907]
6453: Tata Communications;(174: Cogent Communications, Inc.), (1299: Telia Carrier);20473: Choopa, LLC;0;100.0;1;Vultr;7.0;('JP', 315.5);('JP', 1);[203345]
6453: Tata Communications;(5416: Batelco), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;37.5;8;Oracle;12.0;('KR', 326.0),('JP', 428.5);('JP', 2),('KR', 1);[378878, 379129, 379229]
6453: Tata Communications;(174: Cogent Communications, Inc.), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;12.5;8;Oracle;11.0;('IN', 216.0);('IN', 1);[203852]
6453: Tata Communications;(5416: Batelco), (6453: Tata Communications), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;12.5;8;Oracle;8.0;('IN', 252.0);('IN', 1);[378990]
6453: Tata Communications;(5416: Batelco), (8529: Omantel), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;12.5;8;Oracle;7.0;('SA', 78.0);('SA', 1);[379071]
6453: Tata Communications;(5416: Batelco), (25019: Saudi Telecom Company (STC SAUDINET)), (9318: SK Broadband), (23930: IP Converge Data Services, Inc.);31898: Oracle Cloud Infrastructure;1;12.5;8;Oracle;12.0;('KR', 339.0);('KR', 1);[203986]
6453: Tata Communications;(5416: Batelco), (8529: Omantel), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;12.5;8;Oracle;7.0;('IN', 324.5);('IN', 1);[378924]
6453: Tata Communications;(5416: Batelco);36351: SoftLayer Technologies, Inc. (an IBM Company);1;100.0;1;IBM;13.0;('JP', 343.0);('JP', 1);[203699]
6453: Tata Communications;(5416: Batelco), (15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;50.0;4;Alibaba;12.0;('AE', 138.75);('AE', 2);[203600, 330528]
6453: Tata Communications;(174: Cogent Communications, Inc.), (3491: PCCW Global);45102: Alibaba;0;25.0;4;Alibaba;11.0;('CN', 629.0);('CN', 1);[330685]
6453: Tata Communications;(5416: Batelco), (6453: Tata Communications);45102: Alibaba;0;25.0;4;Alibaba;9.0;('SG', 213.5);('SG', 1);[378425]
6453: Tata Communications;(174: Cogent Communications, Inc.), (3491: PCCW Global);63949: Linode AS63949;0;50.0;4;Linode;11.5;('JP', 351.333);('JP', 2);[203314, 330116]
6453: Tata Communications;(8966: Emirates Telecommunications Corporation (Etisalat)), (4755: Tata Communications AS4755);63949: Linode AS63949;0;50.0;4;Linode;12.0;('IN', 117.5);('IN', 2);[203417, 330196]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale);8075: Microsoft;0;65.0;40;Microsoft;8.08;('AE', 63.673),('IN', 176.5);('AE', 25),('IN', 1);[141368, 141374, 203275, 266897, 330150, 330153, 330155, 330159, 330180, 330181, 378056, 378076, 378092, 446708, 446709, 446711, 446737, 446738, 515394, 515432, 619279, 619282, 619284, 673009, 673026, 673057]
31452: ZAIN Bahrain; ;8075: Microsoft;0;15.0;40;Microsoft;6.67;('SG', 156.5),('IN', 160.5),('AE', 224.5);('AE', 4),('SG', 1),('IN', 1);[145885, 145894, 145902, 145907, 378055, 446682]
31452: ZAIN Bahrain;(39386: Saudi Telecom Company (STC IGW));8075: Microsoft;0;5.0;40;Microsoft;4.0;('KR', 307.5);('KR', 2);[378031, 378150]
31452: ZAIN Bahrain;(5416: Batelco);8075: Microsoft;1;12.5;40;Microsoft;6.6;('AE', 45.9);('AE', 5);[141372, 203276, 378102, 515368, 515424]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale);8075: Microsoft;1;2.5;40;Microsoft;6.0;('AE', 115.5);('AE', 1);[450820]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale), (6453: Tata Communications), (4755: Tata Communications AS4755);14061: DigitalOcean;0;48.0;25;DigitalOcean;11.5;('IN', 278.25);('IN', 12);[266760, 266785, 329832, 329854, 329862, 329887, 329893, 377964, 446298, 446316, 606538, 619230]
31452: ZAIN Bahrain;(5416: Batelco), (6453: Tata Communications), (4755: Tata Communications AS4755);14061: DigitalOcean;0;16.0;25;DigitalOcean;11.0;('IN', 228.625);('IN', 4);[141241, 203222, 377966, 446275]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale), (6453: Tata Communications);14061: DigitalOcean;0;16.0;25;DigitalOcean;9.75;('IN', 267.0);('IN', 4);[329866, 329870, 377935, 619229]
31452: ZAIN Bahrain;(6453: Tata Communications), (4755: Tata Communications AS4755);14061: DigitalOcean;0;8.0;25;DigitalOcean;10.0;('IN', 209.75);('IN', 2);[141223, 377930]
31452: ZAIN Bahrain;(5384: Unknown), (8966: Emirates Telecommunications Corporation (Etisalat)), (9498: Bharti Airtel);14061: DigitalOcean;0;4.0;25;DigitalOcean;9.0;('IN', 153.5);('IN', 1);[146753]
31452: ZAIN Bahrain;(5416: Batelco), (6453: Tata Communications);14061: DigitalOcean;0;4.0;25;DigitalOcean;10.0;('IN', 367.0);('IN', 1);[203207]
31452: ZAIN Bahrain;(9498: Bharti Airtel);14061: DigitalOcean;1;4.0;25;DigitalOcean;9.0;('IN', 374.5);('IN', 1);[145879]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale);15169: Google LLC;0;71.429;35;Google;9.08;('IN', 78.583),('HK', 191.667),('SG', 196.389),('JP', 241.8),('TW', 245.143);('SG', 9),('IN', 6),('TW', 4),('JP', 3),('HK', 3);[329778, 329802, 446171, 446201, 446204, 446216, 446224, 446354, 446355, 446357, 446358, 514936, 515049, 606528, 619158, 619167, 619186, 619193, 619194, 619241, 619243, 672774, 672802, 672984, 672987]
31452: ZAIN Bahrain;(5416: Batelco);15169: Google LLC;0;17.143;35;Google;8.67;('IN', 93.375),('SG', 103.5),('JP', 682.0);('IN', 4),('JP', 1),('SG', 1);[141269, 266723, 329923, 446341, 515139, 515308]
31452: ZAIN Bahrain; ;15169: Google LLC;0;8.571;35;Google;8.67;('IN', 66.333);('IN', 3);[145867, 203168, 377925]
31452: ZAIN Bahrain;(39386: Saudi Telecom Company (STC IGW));15169: Google LLC;0;2.857;35;Google;11.0;('IN', 89.0);('IN', 1);[141281]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale);16509: Amazon.com;1;61.538;26;Amazon EC2;10.12;('SG', 179.719);('SG', 16);[203116, 266670, 266682, 329634, 329635, 329660, 377616, 445971, 445979, 445984, 445996, 606417, 619110, 619111, 672961, 672965]
31452: ZAIN Bahrain;(39386: Saudi Telecom Company (STC IGW));16509: Amazon.com;1;3.846;26;Amazon EC2;12.0;('SG', 152.0);('SG', 1);[141188]
31452: ZAIN Bahrain; ;16509: Amazon.com;1;3.846;26;Amazon EC2;9.0;('SG', 145.0);('SG', 1);[145857]
31452: ZAIN Bahrain;(35819: Etihad Etisalat Company (Mobily));16509: Amazon.com;1;3.846;26;Amazon EC2;7.0;('SG', 183.0);('SG', 1);[514838]
31452: ZAIN Bahrain;(5416: Batelco), (39386: Saudi Telecom Company (STC IGW));16509: Amazon.com;1;3.846;26;Amazon EC2;8.0;('SG', 103.5);('SG', 1);[514857]
31452: ZAIN Bahrain;(6453: Tata Communications);16509: Amazon.com;0;7.692;26;Amazon EC2;8.5;('SG', 227.5),('HK', 383.0);('SG', 1),('HK', 1);[266684, 377671]
31452: ZAIN Bahrain;(5384: Unknown), (8966: Emirates Telecommunications Corporation (Etisalat));16509: Amazon.com;0;3.846;26;Amazon EC2;11.0;('SG', 102.5);('SG', 1);[146746]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale), (6453: Tata Communications);16509: Amazon.com;0;3.846;26;Amazon EC2;10.0;('HK', 282.5);('HK', 1);[377685]
31452: ZAIN Bahrain;(174: Cogent Communications, Inc.);16509: Amazon.com;0;3.846;26;Amazon EC2;7.0;('HK', 199.0);('HK', 1);[377689]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale);16509: Amazon.com;0;3.846;26;Amazon EC2;9.0;('KR', 266.0);('KR', 1);[619095]
31452: ZAIN Bahrain;(35819: Etihad Etisalat Company (Mobily)), (1299: Telia Carrier);20473: Choopa, LLC;0;41.667;24;Vultr;8.1;('JP', 361.65);('JP', 10);[446478, 446486, 446508, 446521, 515719, 515730, 606555, 619289, 619291, 673042]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale), (1299: Telia Carrier);20473: Choopa, LLC;0;37.5;24;Vultr;11.44;('JP', 414.062);('JP', 9);[141425, 266870, 266872, 330071, 330088, 378137, 446514, 446529, 619296]
31452: ZAIN Bahrain;(39386: Saudi Telecom Company (STC IGW)), (2914: NTT Global IP Network);20473: Choopa, LLC;0;4.167;24;Vultr;8.0;('JP', 277.0);('JP', 1);[378140]
31452: ZAIN Bahrain;(174: Cogent Communications, Inc.), (1299: Telia Carrier);20473: Choopa, LLC;0;4.167;24;Vultr;5.0;('JP', 352.0);('JP', 1);[378146]
31452: ZAIN Bahrain;(2914: NTT Global IP Network);20473: Choopa, LLC;0;4.167;24;Vultr;6.0;('JP', 213.5);('JP', 1);[450846]
31452: ZAIN Bahrain;(5416: Batelco), (6453: Tata Communications), (1299: Telia Carrier);20473: Choopa, LLC;0;4.167;24;Vultr;10.0;('JP', 534.5);('JP', 1);[515720]
31452: ZAIN Bahrain;(6939: Hurricane Electric);20473: Choopa, LLC;1;4.167;24;Vultr;9.0;('JP', 766.0);('JP', 1);[145917]
31452: ZAIN Bahrain;(35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;0;20.588;238;Oracle;8.33;('SA', 99.306);('SA', 49);[142207, 142208, 142209, 142212, 142238, 142244, 142247, 142254, 142255, 203863, 203882, 203883, 203884, 203891, 267790, 267805, 267807, 267808, 267809, 267840, 267842, 330835, 330837, 330853, 330858, 330881, 330884, 330900, 379074, 379079, 447741, 447750, 447775, 447777, 447787, 447790, 516534, 516553, 516554, 516559, 516594, 516599, 585295, 606667, 619464, 619465, 619467, 673351, 673357]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;0;5.462;238;Oracle;6.77;('KR', 454.591);('KR', 13);[447678, 447682, 447683, 447684, 447685, 447704, 516733, 516743, 585300, 606677, 619517, 619518, 619521]
31452: ZAIN Bahrain;(5416: Batelco), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;4.622;238;Oracle;12.45;('KR', 298.2),('IN', 318.0),('JP', 443.769);('JP', 7),('KR', 3),('IN', 1);[204037, 330808, 447370, 447410, 447573, 447653, 516465, 516505, 516685, 673301, 673316]
31452: ZAIN Bahrain;(59605: Zain Group - Wholesale), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;3.782;238;Oracle;11.22;('KR', 343.25),('JP', 400.25),('IN', 527.5);('KR', 4),('IN', 3),('JP', 2);[447357, 447390, 447391, 447666, 447668, 447670, 606675, 673330, 673331]
